Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2752","IOMTU133_2738",,"Q05098","Pseudomonas aeruginosa.",,"TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D",,"1.B.14.1.5",,,,100,100,99,"0.0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4210","IOMTU133_4183",,"NP_005434.4","Homo sapiens",,"Adenylylsulfate kinase (EC 2.7.1.25)",,"",,,"",27,86,50,"0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.396","IOMTU133_0382",,,,"aadB","Aminoglycoside 2''-nucleotidyltransferase (EC 2.7.7.46) => ANT(2'')-Ia (AadB family)",,"antibiotic inactivation enzyme","aminoglycosides","kanamycin a;gentamicin b;tobramycin;gentamicin c","3024112",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1649","IOMTU133_1638",,,,,"Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53)",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","11706007;15695810;9570402",,,,
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5924","IOMTU133_5885",,"VFG001222","Pseudomonas aeruginosa PAO1","pilM","Type IV pilus biogenesis protein PilM",,"Adherence;Twitching motility",,,,100,100,100,"1e-194"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4750","IOMTU133_4717",,"P80357","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Arginine N-succinyltransferase, alpha subunit (EC 2.3.1.109)","Formic Acid","Drug target",,,,100,100,100,"1e-192"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4157","IOMTU133_4130",,"VFG001258","Pseudomonas aeruginosa PAO1","fliO","Flagellar biosynthesis protein FliO",,"Adherence;Motility",,,,100,100,100,"2e-79"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2351","IOMTU133_2346",,"15598091","Pseudomonas aeruginosa PAO1 ",,"hypothetical protein",,,,,"14641575",100,100,98,"1e-136"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5568","IOMTU133_5526",,"O68877","Pseudomonas aeruginosa",,"Heme ABC transporter, ATPase component HmuV",,"3.A.1.14.21",,,,100,100,100,"1e-143"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2200","IOMTU133_2194",,"V6ACX2","Pseudomonas aeruginosa MH27",,"Outer membrane low permeability porin, OprD family => OccK6/OpdQ","the outer membrane porin (opr) family.","1.B.25.1.34",,,,100,100,100,"1e-250"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3262","IOMTU133_3241",,"VFG044079","Pseudomonas aeruginosa PAO1","pvcA","PvcA protein, related to known isonitrile synthases",,,,,,100,100,99,"1e-188"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5993","IOMTU133_5954",,"O33407","Pseudomonas aeruginosa.",,"Phospholipase/lecithinase/hemolysin",,"1.B.12.5.9",,,,100,100,100,"0.0"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5453","IOMTU133_5404",,"805",,"mexC","Multidrug efflux system, membrane fusion component => MexC of MexCD-OprJ system","MexC","antibiotic efflux","macrolide; fluoroquinolone; aminoglycoside; cephalosporin; penam; tetracycline; aminocoumarin; diaminopyrimidine; phenicol","erythromycin;gentamicin C;tetracycline;novobiocin;trimethoprim;chloramphenicol;ofloxacin;gentamicin",,91,100,98,"0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4527","IOMTU133_4492",,"VFG001251","Pseudomonas aeruginosa PAO1","fliF","Flagellar M-ring protein FliF",,"Adherence;Motility",,,,100,100,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3013","IOMTU133_2997",,,,"mexE","Multidrug efflux system, membrane fusion component => MexE of MexEF-OprN system",,"efflux pump conferring antibiotic resistance","phenicol antibiotics,diaminopyrimidines,fluoroquinolones quinolones quinolines","chloramphenicol;trimethoprim;norfloxacin;ciprofloxacin","9044268",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5246","IOMTU133_5207",,"W0WKZ8","Pseudomonas aeruginosa MH38",,"Dipeptide ABC transporter, substrate-binding protein DppA (TC 3.A.1.5.2)","the atp-binding cassette (abc) superfamily.","3.A.1.5.39",,,,100,100,98,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2977","IOMTU133_2960",,"Q9I0V6","Pseudomonas aeruginosa","czcA","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.39",,,"10984043",100,100,100,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3875","IOMTU133_3851",,"VFG000203","Pseudomonas aeruginosa PAO1","yodB","Type III secretion host injection protein (YopB)",,"Effector delivery system",,,,100,100,98,"1e-207"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3865","IOMTU133_3841",,"VFG000212","Pseudomonas aeruginosa PAO1","yscD","Type III secretion inner membrane protein (YscD,homologous to flagellar export components)",,"Secretion system;Type III secretion system",,,,100,100,98,"1e-244"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3554","IOMTU133_3530",,"NP_005882.2","Homo sapiens",,"Acetyl-CoA acetyltransferase (EC 2.3.1.9)",,"",,,"",98,99,52,"0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.237","IOMTU133_0231",,,,,"Multidrug efflux system, membrane fusion component => TriB of TriABC-OpmH system",,"efflux pump conferring antibiotic resistance","triclosan","triclosan","17720796",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3800","IOMTU133_3779",,"P13794","Pseudomonas aeruginosa.","oprF","Nonspecific porin and structural outer membrane protein OprF",,"1.B.6.1.2",,,,100,100,100,"1e-205"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1656","IOMTU133_1645",,"VFG000129","Pseudomonas aeruginosa PAO1",,"Alginate lyase AlgL (EC 4.2.2.3)",,"Antiphagocytosis;Serum resistance",,,,100,100,100,"1e-216"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2354","IOMTU133_2349",,"NP_115679.2","Homo sapiens",,"Citronellol dehydrogenase 2; Citronellal dehydrogenase 2",,"",,,"",64,99,54,"0"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.51","IOMTU133_0049",,"15595242","Pseudomonas aeruginosa PAO1","exoT","hypothetical protein",,,,,"10992524",100,100,99,"1e-256"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.591","IOMTU133_0575",,"P52002","Pseudomonas aeruginosa.","cmeB","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM",,"2.A.6.2.6",,,,100,100,99,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3925","IOMTU133_3901",,"VFG041017","Pseudomonas aeruginosa PAO1",,"T6SS lysozyme-like component TssE",,"Effector delivery system",,,,100,100,99,"1e-69"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5407","IOMTU133_5358",,"Q60148","Pseudomonas aeruginosa","pilE","Type IV pilus biogenesis protein PilE","the outer membrane protein secreting main terminal branch (mtb) family.","3.A.15.2.1",,,"10984043;1676385;1898929;1971619;2997119;7565109;7854122;7854130;8057924;8330261;8340405;8682785;8845350;9224881;9668097",100,100,99,"3e-75"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3659","IOMTU133_3633",,"VFG015512","Pseudomonas aeruginosa PAO1",,"2-amino-2-deoxy-isochorismate hydrolase PhzD (EC 3.-.-.-)",,"Nutritional/Metabolic factor",,,,100,100,100,"1e-118"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.147","IOMTU133_0139",,"VFG002058","Pseudomonas aeruginosa PAO1",,"ABC-type antimicrobial peptide transport system, permease component",,"Effector delivery system",,,,100,100,99,"1e-220"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1520","IOMTU133_1507",,"NP_252367.1","Pseudomonas aeruginosa PAO1",,"Multidrug efflux system, membrane fusion component => MexJ of MexJK-OprM/OpmH system",,"efflux pump conferring antibiotic resistance",,,,100,100,99,"1e-204"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3873","IOMTU133_3849",,"VFG000205","Pseudomonas aeruginosa PAO1",,"Unknown, probably involved in type III secretion",,"Secretion system;Type III secretion system",,,,100,100,100,"4e-77"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1478","IOMTU133_1464",,"2688",,,"hypothetical protein","ArmR","antibiotic efflux","macrolide; fluoroquinolone; monobactam; carbapenem; cephalosporin; cephamycin; penam; tetracycline; peptide; aminocoumarin; diaminopyrimidine; sulfonamide; phenicol; penem","erythromycin;ciprofloxacin;tetracycline;ceftazidime;ceftriaxone;meropenem;novobiocin;azithromycin;trimethoprim;sulfamethoxazole;chloramphenicol;aztreonam;colistin A;colistin B;ampicillin;panipenem;trimethoprim-sulfamethoxazole",,100,100,100,"3.67071e-35"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1028","IOMTU133_1017",,"15599310","Pseudomonas aeruginosa",,"Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase PpnN (EC 3.2.2.4) (EC 3.2.2.10)",,,,,"14641575",100,100,100,"1e-271"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4329","IOMTU133_4295",,"Q9I458","Pseudomonas aeruginosa",,"Uncharacterized MFS-type transporter",,"2.A.1.11.2",,,,100,100,100,"1e-230"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1613","IOMTU133_1602",,"P52112","Pseudomonas aeruginosa.","glpM","Inner membrane protein YdgC",,"9.B.72.1.1",,,,100,97,100,"1e-54"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.924","IOMTU133_0911",,"Q9HWH6","Pseudomonas aeruginosa strain ATCC 15692",,"hypothetical protein",,"2.A.6.2.32",,,,100,100,100,"6e-77"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4126","IOMTU133_4099",,"Q9I3N5","Pseudomonas aeruginosa strain ATCC 15692","ccmC","Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE",,"9.B.14.2.4",,,,99,100,100,"1e-149"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1726","IOMTU133_1714",,"VFG000156","Pseudomonas aeruginosa PAO1","rhlA","RhlA, 3-(3-hydroxyalkanoyloxy)alkanoic acids (HAAs) synthase",,"Immune modulation",,,,100,100,99,"1e-169"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3260","IOMTU133_3239",,"VFG044081","Pseudomonas aeruginosa PAO1","pvcC","4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.14.9)",,"Nutritional/Metabolic factor",,,,100,100,99,"1e-296"
"BLAT","Drug Target","TTD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6125","IOMTU133_6083",,"TTDR01015",,,"Arginine deiminase (EC 3.5.3.6)",,,,,,100,100,100,"1e-248"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3101","IOMTU133_3081",,"VFG016046","Pseudomonas aeruginosa PAO1","pvdH","Pyoverdin biosynthesis protein PvdH, L-2,4-diaminobutyrate:2-oxoglutarate aminotransferase (EC 2.6.1.76)",,"Nutritional/Metabolic factor",,,,100,100,100,"1e-273"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.902","IOMTU133_0889",,"VFG000166","Pseudomonas aeruginosa PAO1","pchE","Dihydroaeruginoate synthetase PchE, non-ribosomal peptide synthetase modules @ Siderophore biosynthesis non-ribosomal peptide synthetase modules",,"Nutritional/Metabolic factor",,,,100,100,98,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3102","IOMTU133_3082",,"VFG044088","Pseudomonas aeruginosa PAO1","mbtH","MbtH-like NRPS chaperone",,"Nutritional/Metabolic factor",,,,100,100,100,"4e-37"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5238","IOMTU133_5199",,"15599685","Pseudomonas aeruginosa",,"UPF0192 protein YfaS",,,,,"14641575",100,99,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1644","IOMTU133_1633",,,,"pmrM","Undecaprenyl phosphate-aminoarabinose flippase subunit ArnF",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","17928292",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.241","IOMTU133_0235",,"Q9I6X0","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccD2/OpdC","the outer membrane porin (opr) family.","1.B.25.1.12",,,"10984043",100,100,99,"1e-270"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5452","IOMTU133_5403",,"1523",,"mexD","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexD of MexCD-OprJ system","MexD","antibiotic efflux","macrolide; fluoroquinolone; aminoglycoside; cephalosporin; penam; tetracycline; aminocoumarin; diaminopyrimidine; phenicol","erythromycin;gentamicin C;tetracycline;novobiocin;trimethoprim;chloramphenicol;ofloxacin;gentamicin",,100,100,95,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4937","IOMTU133_4894",,"VFG000121","Pseudomonas aeruginosa PAO1","algT","RNA polymerase sigma factor RpoE",,"Biofilm",,,,100,100,100,"1e-106"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3892","IOMTU133_3868",,"VFG000186","Pseudomonas aeruginosa PAO1","yscT","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",,"Effector delivery system",,,,100,100,99,"1e-142"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3154","IOMTU133_3135",,"VFG041034","Pseudomonas aeruginosa PAO1","dotU","T6SS outer membrane component TssL (ImpK/VasF)",,"Effector delivery system",,,,100,100,99,"1e-144"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6536","IOMTU133_6501",,,,"giidB","16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170)",,"gene conferring resistance via absence","aminoglycosides","streptomycin","17238915",,,,
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6214","IOMTU133_6171",,"VFG000118","Pseudomonas aeruginosa PAO1",,"Alginate regulatory protein AlgQ, positive transcriptional regulator of AlgD",,"Biofilm",,,,100,100,100,"6e-90"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3087","IOMTU133_3068",,"VFG016069","Pseudomonas aeruginosa PAO1","pvdG","Thioesterase PvdG involved in non-ribosomal peptide biosynthesis",,,,,,100,100,98,"1e-143"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4040","IOMTU133_4015",,"H7F0T0","Pseudomonas stutzeri ATCC 14405 = CCUG 16156","ccoN","Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)",,"3.D.4.3.3",,,,98,98,85,"1e-251"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4950","IOMTU133_4907",,"NP_550433.1","Homo sapiens","ung","Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)",,"",,,"",69,94,53,"4e-75"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3157","IOMTU133_3138",,"VFG041031","Pseudomonas aeruginosa PAO1",,"T6SS sigma-54-dependent regulator VasH",,"Effector delivery system",,,,100,100,99,"1e-204"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3076","IOMTU133_3057",,"Q9I147","Pseudomonas aeruginosa",,"probable cation-transporting P-type ATPase","the p-type atpase (p-atpase) superfamily.","3.A.3.6.15",,,"10984043",97,97,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3876","IOMTU133_3852",,"VFG000202","Pseudomonas aeruginosa PAO1","sycD","Type III secretion chaperone protein for YopD (SycD)",,"Secretion system;Type III secretion system",,,,98,98,98,"3e-90"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1681","IOMTU133_1670",,"BAE06008.1","Pseudomonas aeruginosa","cmeC","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexQ of MexPQ-OpmE system",,"efflux pump conferring antibiotic resistance",,,,100,100,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1645","IOMTU133_1634",,,,"pmrL","Undecaprenyl phosphate-aminoarabinose flippase subunit ArnE",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","17928292",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2905","IOMTU133_2886",,"Q9I0P8","Pseudomonas aeruginosa strain ATCC 15692",,"Uncharacterized MFS-type transporter",,"2.A.1.11.8",,,,100,100,99,"1e-234"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2985","IOMTU133_2968",,"Q9RLI8","Pseudomonas aeruginosa","czcA","Cobalt/zinc/cadmium efflux RND transporter, transmembrane protein CzcA","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.1.13",,,,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5993","IOMTU133_5954",,"O33407","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Phospholipase/lecithinase/hemolysin","(Hydroxyethyloxy)Tri(Ethyloxy)Octane","Drug target",,,,100,100,100,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2095","IOMTU133_2082",,"VFG014117","Pseudomonas aeruginosa PAO1","wbpM","nucleotide sugar epimerase/dehydratase WbpM",,"Immune modulation",,,,98,99,99,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1866","IOMTU133_1855",,"VFG014642","Pseudomonas aeruginosa PAO1","flgA","Flagellar basal-body P-ring formation protein FlgA",,,,,,100,100,99,"1e-127"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3603","IOMTU133_3578",,"VFG050296","Pseudomonas aeruginosa PAO1",,"Fap amyloid fibril minor component",,"Adherence",,,,100,100,98,"7e-97"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3688","IOMTU133_3661",,"Q9I2M2","Pseudomonas aeruginosa","lapE","Type I secretion system, outer membrane component LapE","the atp-binding cassette (abc) superfamily.","3.A.1.109.4",,,"10984043",100,100,99,"1e-239"
