Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"287.1034","Pseudomonas aeruginosa AZPAE14899",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14899","O4",,,"MLST.paeruginosa.3897",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105597","GCA_000791065.1",,"JTSQ00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,154,6470623,66.16,15,135329,59,3,,5987,99.7,99.1,,99.7,,"urinary tract infection",,"2008",2008,,"India",,,,"Asia","India: Chennai",,"Human, Homo sapiens","Human",,,"UTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:39.951Z","2015-03-16T03:17:09.594Z"
"287.1035","Pseudomonas aeruginosa AZPAE14898",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14898","O10_O19",,,"MLST.paeruginosa.253",,,,,,,,,,,,"oprd type:Type I",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105596","GCA_000791035.1",,"JTSR00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,134,6577690,66.12,16,117424,56,2,,6101,99.4,98.8,,99.4,,"respiratory tract infection",,"2008",2008,,"India",,,,"Asia","India: Chennai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:40.236Z","2015-03-16T03:17:09.594Z"
"287.1036","Pseudomonas aeruginosa AZPAE14897",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14897","O2_group",,,"MLST.paeruginosa.1684",,,,,,,,,,,,"oprd type:Type I",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105595","GCA_000791025.1",,"JTSS00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,171,6448155,66.24,19,110051,55,3,,5998,99.3,98.5,0.3,99.4,,"itra-abdominal tract infection",,"2008",2008,,"India",,,,"Asia","India: Chennai",,"Human, Homo sapiens","Human",,,"IAI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:40.538Z","2015-03-16T03:17:09.594Z"
"287.10391","Pseudomonas aeruginosa strain PA221",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","PA221",,,,"MLST.paeruginosa.316",,,,,,,,,,,,,,,,"Good","2019-12-03T00:00:00Z",,,"PRJNA590804","SAMN13340395","GCA_009727135.1",,"WOAD00000000","The University of New South Wales","WGS","Illumina MiSeq","40x","SPAdes v. 3.13",,,281,7205091,65.62735,13,178197,60,4,,7124,93.91,90.6,3.71,99.06,,"eye",,"2018",2018,,"India",,,,"Asia","India",,"Human, Homo sapiens","Human",,,"Non-contact lens related keratitis","Human",,,,"collected_by:LV Prasad Eye Institute","This study includes Pseudomonas aeruginosa isolates related to contact lens and non-contact lens keratitis.","2020-01-31T02:20:18.503Z","2020-01-31T02:20:18.503Z"
"287.10563","Pseudomonas aeruginosa strain VIT PC9",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","Complete","VIT PC9",,,,"MLST.Pseudomonas_aeruginosa.2041",,,,,,,,,,,,,,,,"Good","2020-02-18T00:00:00Z",,,"PRJNA605318","SAMN14054838","GCA_010694505.1",,"CP048791","Vellore Institute of Technology","Complete","Oxford Nanopore MiniION","60.0x","Flye v. 2.7b",,,1,6367369,66.44634,1,6367369,64,8,,7199,94.15,80.59,20.1,97.89,,"Pus",,"2017-01-11",2017,,"India",,,,"Asia","India: Tamil Nadu, Vellore",,"Human, Homo sapiens","Human",,,"Diabetic Foot Ulcer","Human",,,,"collected_by:Prakhar Srivastava","Multiple drug resistant Pseudomonas aeruginosa CL9 isolated from pus region of Diabetic Foot Ulcer patient","2020-03-27T13:54:35.490Z","2020-03-27T13:54:35.490Z"
"287.10627","Pseudomonas aeruginosa strain NICED-PA-01",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","NICED-PA-01",,,,"MLST.paeruginosa.1203",,,,,,,,,,,,,,,,"Good","2020-01-28T00:00:00Z",,,"PRJNA602579","SAMN13899311","GCA_009939155.1",,"JAACJB000000000","Translational Health Science and Technology Institute","WGS","Illumina MiSeq","30.0x","SPAdes v. 3.11.1",,,75,6910564,65.95574,8,245429,61,3,,6725,94.03,91.02,2.65,98.5,,"stool",,"2016",2016,,"India",,,,"Asia","India: Kolkata",,"Human, Homo sapiens","Human",,,"Diarrhoea","Human",,,,"collected_by:NICED","Whole genome sequence of Pseudomonas aeruginosa-NICED-PA-01","2020-04-11T21:07:20.869Z","2020-04-11T21:07:20.869Z"
"287.1067","Pseudomonas aeruginosa AZPAE14865",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14865","O11_O17",,,"MLST.paeruginosa.357",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","27067331",,"PRJNA264310","SAMN03105564","GCA_000790185.1",,"JTTX00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,133,6894960,65.79,18,122275,55,3,,6355,99.6,99.1,,100,,"respiratory tract infection",,"2007",2007,,"India",,,,,"Chennai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:no","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:54.894Z","2015-03-16T03:17:09.594Z"
"287.1068","Pseudomonas aeruginosa AZPAE14864",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14864","O1",,,"MLST.paeruginosa.16",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105563","GCA_000790155.1",,"JTTY00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,84,6160523,66.57,12,173494,57,3,,5726,99.6,99.4,,99.7,,"respiratory tract infection",,"2007",2007,,"India",,,,"Asia","India: Chennai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:55.207Z","2015-03-16T03:17:09.594Z"
"287.1069","Pseudomonas aeruginosa AZPAE14863",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14863","O11_O17",,,"MLST.paeruginosa.357",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","27067331",,"PRJNA264310","SAMN03105562","GCA_000790145.1",,"JTTZ00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,210,7070053,65.55,27,75585,57,4,,6489,99.2,98.1,0.9,100,,"respiratory tract infection",,"2007",2007,,"India",,,,,"Chennai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:55.911Z","2015-03-16T03:17:09.594Z"
"287.1070","Pseudomonas aeruginosa AZPAE14862",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14862","O4",,,"MLST.paeruginosa.621",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105561","GCA_000790105.1",,"JTUA00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,167,7067572,65.64,19,116123,57,3,,6515,99.7,98.7,,100,,"urinary tract infection",,"2007",2007,,"India",,,,"Asia","India: Chennai",,"Human, Homo sapiens","Human",,,"UTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:49:56.221Z","2015-03-16T03:17:09.594Z"
"287.1117","Pseudomonas aeruginosa AZPAE14813",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14813","O2_group",,,"MLST.paeruginosa.1684",,,,,,,,,,,,"oprd type:Type I",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105514","GCA_000795085.1",,"JTVV00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,121,6470062,66.2,10,171071,61,3,,6024,99.1,98.9,0.3,99.1,,"urinary tract infection",,"2004",2004,,"India",,,,"Asia","India: Mumbai",,"Human, Homo sapiens","Human",,,"UTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:16.424Z","2015-03-16T03:17:09.594Z"
"287.1118","Pseudomonas aeruginosa AZPAE14812",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14812","O11",,,"MLST.paeruginosa.308",,,,,,,,,,,,"oprd type:Type I",,,,"Good","2014-12-04T00:00:00Z","27067331",,"PRJNA264310","SAMN03105513","GCA_000795065.1",,"JTVW00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,95,7093737,65.99,12,217578,59,3,,6695,99.8,99.2,0.3,99.7,,"itra-abdominal tract infection",,"2004",2004,,"India",,,,,"Mumbai",,"Human, Homo sapiens","Human",,,"IAI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:16.746Z","2015-03-16T03:17:09.594Z"
"287.1119","Pseudomonas aeruginosa AZPAE14811",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14811","O6",,,"MLST.paeruginosa.233",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","27067331",,"PRJNA264310","SAMN03105512","GCA_000795045.1",,"JTVX00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,124,6981966,65.94,16,160181,55,2,,6498,99.8,99.1,0.3,99.1,,"respiratory tract infection",,"2004",2004,,"India",,,,,"Mumbai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:no","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:17.600Z","2015-03-16T03:17:09.594Z"
"287.1120","Pseudomonas aeruginosa AZPAE14810",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14810","O6",,,"MLST.paeruginosa.132",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105511","GCA_000795025.1",,"JTVY00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,83,6316519,66.4,11,169858,56,3,,5892,99.4,99,0.3,100,,"urinary tract infection",,"2004",2004,,"India",,,,"Asia","India: Mumbai",,"Human, Homo sapiens","Human",,,"UTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:17.988Z","2015-03-16T03:17:09.594Z"
"287.1121","Pseudomonas aeruginosa AZPAE14809",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE14809","O6",,,"MLST.paeruginosa.385",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105510","GCA_000794995.1",,"JTVZ00000000","AstraZeneca","WGS","Illumina MiSeq","10x","CLC Bio v. 6.0",,,67,6210274,66.51,8,269143,57,3,,5762,99.8,99.6,,100,,"respiratory tract infection",,"2004",2004,,"India",,,,"Asia","India: Mumbai",,"Human, Homo sapiens","Human",,,"RTI","Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:18.700Z","2015-03-16T03:17:09.594Z"
"287.12052","Pseudomonas aeruginosa strain LVP39",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","LVP39",,,,,,,,,,,,,,,,,,,,"Good","2020-08-10T00:00:00Z",,,"PRJNA649593","SAMN15675311","GCA_014145725.1",,"JACHQT000000000","The University of Sheffield, UK","WGS","Oxford Nanopore MinION","84.07x","Canu v. 1.9",,,2,6500016,66.40917,1,6487315,63,8,,7254,93.61,80.29,19.52,97.04,,"eye",,"2018",2018,,"India",,,,"Asia","India: Hyderabad",,"Human, Homo sapiens","Human",,,"Eye infection","Human",,,,"collected_by:LV Prasad Eye Institute","Complete genome seqeunces of P. aeruginosa from eye infections","2020-08-22T11:58:54.253Z","2020-08-22T11:58:54.253Z"
"287.12053","Pseudomonas aeruginosa strain LVP30",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","LVP30",,,,,,,,,,,,,,,,,,,,"Good","2020-08-10T00:00:00Z",,,"PRJNA649593","SAMN15675309","GCA_014145765.1",,"JACHQV000000000","The University of Sheffield, UK","WGS","Oxford Nanopore MinION","48.98x","Canu v. 1.9",,,2,6411986,66.52388,1,6364648,63,8,,7242,93.55,81.07,19.83,96.29,,"eye",,"2019",2019,,"India",,,,"Asia","India: Hyderabad",,"Human, Homo sapiens","Human",,,"Eye infection","Human",,,,"collected_by:LV Prasad Eye Institute","Complete genome seqeunces of P. aeruginosa from eye infections","2020-08-22T11:48:45.433Z","2020-08-22T11:48:45.433Z"
"287.1208","Pseudomonas aeruginosa AZPAE13864",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE13864","O12",,,"MLST.Pseudomonas_aeruginosa.244",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105423","GCA_000795565.1",,"JTZI00000000","AstraZeneca","WGS","Illumina HiSeq","10x","CLC Bio v. 6.0",,,157,6909435,65.95,11,227582,57,3,,6463,99.9,99.3,0.3,100,,,,"2010",2010,,"India",,,,"Asia","India",,"Human, Homo sapiens","Human",,,,"Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:58.781Z","2015-03-16T03:17:09.594Z"
"287.1209","Pseudomonas aeruginosa AZPAE13860",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE13860","O4",,,"MLST.paeruginosa.111",,,,,,,,,,,,"oprd type:Type II",,,,"Good","2014-12-04T00:00:00Z","27067331",,"PRJNA264310","SAMN03105422","GCA_000795525.1",,"JTZJ00000000","AstraZeneca","WGS","Illumina HiSeq","10x","CLC Bio v. 6.0",,,119,6888735,65.91,12,187971,59,3,,6446,99.9,99.5,,100,,,,"2010",2010,,"India",,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,"full length oprd:no","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:59.098Z","2015-03-16T03:17:09.594Z"
"287.1210","Pseudomonas aeruginosa AZPAE13858",,287,"131567;2;3379134;1224;1236;72274;135621;286;136841;287","cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa group;Pseudomonas aeruginosa","Bacteria","Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa","WGS","AZPAE13858","O11",,,"MLST.paeruginosa.823",,,,,,,,,,,,"oprd type:Type I",,,,"Good","2014-12-04T00:00:00Z","25367914",,"PRJNA264310","SAMN03105421","GCA_000795505.1",,"JTZK00000000","AstraZeneca","WGS","Illumina HiSeq","10x","CLC Bio v. 6.0",,,92,7017824,66.02,10,231089,54,4,,6594,99.6,99,0.6,100,,,,"2010",2010,,"India",,,,"Asia","India",,"Human, Homo sapiens","Human",,,,"Human",,,,"full length oprd:yes","Genome sequencing of recent Pseudomonas aeruginosa clinical isolate from a diverse geographic area;The resistome of Pseudomonas aeruginosa in relationship to phenotypic susceptibility","2015-03-12T13:50:59.418Z","2015-03-16T03:17:09.594Z"
